tyc	hip	hd	gl	gaia_source_id	reason
7083-206-1		41212		2884206539404168192	no_parallax_published
7084-1264-1		43490		2884810751108252544	no_parallax_published
7085-1345-1		44589		5575407582216149120	no_parallax_published
709-993-1		245330		3340721155919280128	refused_no_defensible_parallax
7094-3196-1		54915		5602965608516644096	no_parallax_published
7096-2272-1		49110		5582239127135765632	refused_no_defensible_parallax
710-391-1		240696		3391483580547616512	no_parallax_published
7101-2010-1		52195		5577974602569015680	no_parallax_published
7109-1613-1		60927		5591895583708173824	refused_no_defensible_parallax
7110-3481-1		62736			no_parallax_published
7111-740-1		57300		5591093288116624256	no_parallax_published
7116-1361-1		58488		5589538613039251328	no_parallax_published
7119-1710-1		65107		5596944717202993408	no_parallax_published
712-1666-1		243533		3389505799647931904	refused_no_defensible_parallax
7120-1406-1		66076		5596024460340271232	no_parallax_published
7120-1546-1		66206			no_parallax_published
7120-340-1		66127		5596032363079959424	refused_no_defensible_parallax
7121-1246-1		68414		5596449936978731776	no_parallax_published
713-1036-1		244281		3389843762034525184	refused_no_defensible_parallax
713-373-1		244588		3389528300979391104	no_parallax_published
713-633-1		244962			no_v_magnitude
713-774-1		244256		3389860117270458240	no_parallax_published
713-935-1		36086		3389220510739737856	no_parallax_published
713-942-1		244342		3389866576898972032	no_parallax_published
7133-3924-1		68390		5544529554805765760	no_parallax_published
7134-2450-1		70504		5542835482264384896	refused_no_defensible_parallax
7137-2507-1		75566		5641247992057448192	no_parallax_published
714-247-1		37300		3334832171640236032	no_parallax_published
714-358-1		37590		3333646451428457216	no_parallax_published
7145-2570-1		75209			no_parallax_published
7148-985-1		73365		5530305722630867328	no_parallax_published
7149-1997-1		74661		5626174851572070016	no_parallax_published
715-1604-1		39080		3335129245936005632	no_parallax_published
7150-1214-1		76253			no_parallax_published
7156-1391-1		78923			no_parallax_published
716-1379-1		250003		3323645121865403392	refused_no_defensible_parallax
7167-36-1		84476		5440213801426139008	no_parallax_published
7168-1452-1		85680			no_parallax_published
717-1033-1		41792		3322454282052560256	refused_no_defensible_parallax
717-116-1		41058			no_parallax_published
717-1567-1		251934		3322458126046608256	no_parallax_published
717-1931-1		40982		3323242249635473280	no_parallax_published
717-868-1		251830		3329325847471266688	no_parallax_published
7170-2010-1		88480		5460227593111863296	refused_no_defensible_parallax
7170-284-1		87232			no_parallax_published
7171-1983-1		84378		5438647375315159936	refused_no_defensible_parallax
7172-909-1		85384		5438799760750306560	no_parallax_published
7175-1300-1		84088		5436881250403702144	refused_no_defensible_parallax
7178-801-1		87673		5458701058657267968	no_parallax_published
719-1006-1		248144		3336614170749405568	no_parallax_published
719-670-1		248611		3336798167151474304	no_parallax_published
719-773-1		248082		3336618362639913856	no_parallax_published
7197-623-1		91792			no_parallax_published
720-596-1		249099		3335901274899859584	no_parallax_published
721-1004-1		250532		3341707069953700736	no_parallax_published
721-1930-1		250804		3329602202847340672	refused_no_defensible_parallax
721-2221-1		250317		3329664089034573568	refused_no_defensible_parallax
721-2412-1		250728		3329649383066921472	no_parallax_published
7216-655-1		101286		3478737318632954496	no_parallax_published
7217-1053-1		102932		3479189183552778240	no_parallax_published
722-492-1		245894		3341171195474589824	no_parallax_published
7225-1732-1		102813		3465012664741151872	no_parallax_published
7225-824-1		102768			no_parallax_published
723-280-1		247451		3340181639308204032	no_parallax_published
7232-934-1		106358		3473123452781345408	refused_no_defensible_parallax
7239-1214-1		104715		3465671615803578368	no_parallax_published
724-2738-2		40370			no_parallax_published
7247-684-1		109774			no_parallax_published
7249-1369-1		112530		6183688067884700800	no_parallax_published
725-1756-1		252007		3342461957704444288	refused_no_defensible_parallax
725-1907-1		250433		3342159729445424896	no_parallax_published
725-1908-1		250906		3342629701946591104	refused_no_defensible_parallax
7251-88-1		109696		6160219129628693888	no_parallax_published
7253-593-1		113206			no_parallax_published
7257-1439-1		112506		6155927529587346048	no_parallax_published
726-214-1		246263		3347611554772348160	no_parallax_published
726-455-1		246825			no_parallax_published
726-552-1		246574		3347318363125252608	no_parallax_published
726-712-1		246244		3341367492659837824	no_parallax_published
7261-1823-1		112436		6154608562310717568	no_parallax_published
727-1103-1		247140			no_parallax_published
7279-1110-1		120923			no_v_magnitude
728-1634-1		249394		3343765978495753856	refused_no_defensible_parallax
728-3069-1	28345	40427		3343861292410165376	no_parallax_published
7284-1469-1		122554			no_parallax_published
7286-923-1		125996			no_parallax_published
7287-1393-1		121526		6121916576924133120	no_parallax_published
729-1096-1		250249		3343811195911557760	no_parallax_published
729-1620-1		250798		3345333710277880192	no_parallax_published
7296-1574-1		128515			no_parallax_published
7299-1023-1	71059	127378		6216524364174433408	refused_no_defensible_parallax
7299-2000-1		126522		6120268580793498112	no_parallax_published
73-115-1		25628			no_parallax_published
73-515-1		25607		3256937888845046656	refused_no_defensible_parallax
730-1951-1		253033			no_parallax_published
730-2125-1		252308			no_parallax_published
730-2182-1		253862		3328301583671107712	refused_no_defensible_parallax
730-223-1		252418		3328676792012736128	no_parallax_published
730-254-1		254033		3329017232600672640	refused_no_defensible_parallax
730-7-1		253630		3328633846639278976	refused_no_defensible_parallax
7300-1091-1		127671		6216312124072555136	no_parallax_published
7300-2578-1		128973			no_parallax_published
7300-323-1		128177		6216302915658525440	no_parallax_published
7301-1501-1		129762			no_parallax_published
7301-459-1		129682		6215744260677065088	no_parallax_published
7309-1763-1		130627		6201941227922732672	no_parallax_published
731-1130-1		255078		3325755084675153024	no_parallax_published
731-1318-1		255936		3325427911252265856	no_parallax_published
731-208-1		255116		3325750927153601664	no_parallax_published
731-3050-1		254189		3328339761636589312	no_parallax_published
7315-756-1		134015		6204471277194160384	no_parallax_published
732-12-1		256394		3325460724802352896	no_parallax_published
732-1819-1		258363		3326289928366302720	no_parallax_published
732-2076-1		256743		3324630765321436928	no_parallax_published
732-3275-1		258175		3327155896852583296	refused_no_defensible_parallax
7320-51-1		134309		6201220639786064896	no_parallax_published
7324-803-1		135009		6200051412246992512	no_parallax_published
7325-1092-1		136552		6007695941781892736	no_parallax_published
733-1254-1		260359		3326173105254366720	no_parallax_published
733-2111-1		258978		3326207258837387264	no_parallax_published
733-260-1		259009		3326249486955815168	no_parallax_published
733-2790-1		259595			no_parallax_published
7330-2616-1		144926		6036781288524608896	refused_no_defensible_parallax
7331-420-1		140216		6016344219211245312	no_parallax_published
7332-1110-1		140970		6015541816246180224	no_parallax_published
7335-937-1		140075			no_parallax_published
734-1547-1		253793		3329110519290294400	no_parallax_published
734-391-1		253582			no_parallax_published
7340-1440-1		141112		6009691555393320192	no_parallax_published
7345-696-1		149584			no_parallax_published
735-1774-1		255395		3330722536477411840	no_parallax_published
735-183-1		254964		3330794112110420864	no_parallax_published
735-2706-1		255346		3330697320728435200	no_parallax_published
735-989-1		255076		3330719414040857472	no_parallax_published
7350-1089-1		150688		6027336204448630272	refused_no_defensible_parallax
7350-1281-1		150896		6027290304171349760	refused_no_defensible_parallax
7350-368-1		150224		6021298996588208384	no_parallax_published
7353-310-1		149333		6024149136877036032	no_parallax_published
7354-1128-1		151095		6020937703948333440	no_parallax_published
7356-223-1		147999		6022099372319552640	no_parallax_published
7356-708-1		148370		6019049498865251328	no_parallax_published
736-1480-1		257619		3327542821869361024	no_parallax_published
7360-3041-1		152883		6026932481923064960	refused_no_defensible_parallax
7362-437-1		156230		5980464126837699968	no_parallax_published
7366-688-1		319561		5979478625172539648	refused_no_defensible_parallax
7367-287-1		151725		6026153855801677696	no_parallax_published
7369-1044-1		155016		5979667088434379648	no_parallax_published
7369-1223-1		319602		5978666704524001536	no_parallax_published
7369-809-1		155551		5978551839924841216	no_parallax_published
737-709-1		260019		3326828345466157952	no_parallax_published
737-911-1		259857		3327607212015854208	no_parallax_published
7370-254-1		319677		5978725425312387072	refused_no_defensible_parallax
7370-443-1		319616		5978675878568150272	no_parallax_published
7371-42-1		152489			no_parallax_published
7371-921-1		152620		5977701402009557376	no_parallax_published
7372-237-1		322626		5976522313279657728	no_parallax_published
7372-614-1		322615		5976752965855863808	no_parallax_published
7373-1239-1		319470		5976906008461077504	refused_no_defensible_parallax
7374-1175-1		322961		5973729897298323584	no_parallax_published
7374-119-1		156740		5975153210796430336	no_parallax_published
7374-356-1		322984		5973682549569817472	no_parallax_published
7375-261-1		317511		4058263371983047936	no_parallax_published
7375-677-1		317524		4058139539462079360	no_parallax_published
7376-13-1		316036			no_parallax_published
7376-167-1		317780		4058341574788408960	no_parallax_published
7376-194-1		158982		4058371227224306304	no_parallax_published
7376-243-1		317783		4055313863260875264	no_parallax_published
7376-750-1		318035		4055201094604886528	no_parallax_published
7376-858-1		159291		4058477364475360384	refused_no_defensible_parallax
7376-942-1		316041		4058375174213865344	no_parallax_published
7377-258-1		318289		4055907462112913152	no_parallax_published
7378-1199-1		318493		4055751224077319424	no_parallax_published
7378-135-1		316609		4056189104579821824	no_parallax_published
7378-1479-1		162346		4056150351177094784	no_parallax_published
7378-2183-1		316764		4056209720418053760	no_parallax_published
7378-3001-1		318705			no_parallax_published
7378-473-1		318496		4055738648411001984	no_parallax_published
7378-920-1		163137		4043597536140109696	refused_no_defensible_parallax
7379-164-1		317820		4054844333138129280	refused_no_defensible_parallax
7379-297-1		158072		4054784792020729856	refused_no_defensible_parallax
7379-362-1		157641		4057763540826488192	no_parallax_published
7379-410-1		158270		4054761908436522496	no_parallax_published
7379-534-1		317751		4054594267275275136	no_parallax_published
738-380-1		252874		3330397703809838592	no_parallax_published
738-770-1		254029		3331862699974791808	no_parallax_published
7380-157-1		318122			no_parallax_published
7380-289-1		317861		4054593751881416960	no_parallax_published
7380-306-1		317989		4054929068555150080	refused_no_defensible_parallax
7380-312-1		317874		4054564408661544832	refused_no_defensible_parallax
7380-554-1		318017		4053744031238725120	no_parallax_published
7381-72-1		318340		4055562898345006592	no_parallax_published
7382-704-1		318650			no_parallax_published
7383-21-1		319886		5975146411866823936	no_parallax_published
7383-423-1		320004		5975043160864645376	no_parallax_published
7383-7-1		319718		5976051202557751552	no_parallax_published
7383-81-1		157384		5976113943440007040	no_parallax_published
7384-260-1		320150		4053318799461503104	no_parallax_published
7384-413-1		320315		4041199913676403584	no_parallax_published
7384-500-1		320013		5974830680289427968	no_parallax_published
7384-716-1		320117		4053473727522514432	no_parallax_published
7384-852-1		320155		4053256848901255168	no_parallax_published
7385-41-1		320414			no_parallax_published
7385-909-1		320468		4041131434675973888	refused_no_defensible_parallax
7386-1012-1		321019		4042424700818313216	no_parallax_published
7386-1532-1		321042		4042112233365036928	refused_no_defensible_parallax
7387-125-1		320081			no_v_magnitude
7387-139-1		157643		5974163826448670720	no_parallax_published
7388-230-1		320208		5962532917628807680	no_parallax_published
7388-486-1		320178		5962709762831874432	refused_no_defensible_parallax
7388-758-1		320362		5962660353523575424	refused_no_defensible_parallax
7389-1796-1		320697		4040178050611389952	no_parallax_published
